категория,отделения
О самом главном. Скидка 500 руб. на все анализы для детей при заказе от 3500 руб.,"ДЦ Песочный
,ДЦ Академический
,ДЦ на Коллонтай
,ДЦ Петроградский
,ДЦ Апраксин
,ДЦ на Комендантском
,ДЦ Пискаревский
,ДЦ Балтийская Жемчужина
,ДЦ на Композиторов
,ДЦ Площадь Европы
,ДЦ Бернгардовка
,ДЦ на Ленинском
,ДЦ Полюстровский
,ДЦ Бульвар Менделеева
,ДЦ на Лесной
,ДЦ Прибалтийский
,ДЦ Васильевский
,ДЦ на Литейном
,ДЦ Приморский
,ДЦ Владимирский
,ДЦ на Луначарского
,ДЦ Ржевка
,ДЦ Володарский
,ДЦ на Маршала Захарова
,ДЦ Рыбацкое
,ДЦ Гаванский
,ДЦ на Маршала Казакова
,ДЦ Сампсониевский
,ДЦ Горелово
,ДЦ на Михаила Дудина
,ДЦ Северо-Западный
,ДЦ Гражданский
,ДЦ на Мужества
,ДЦ Сенная площадь
,ДЦ Дыбенко
,ДЦ на Народной
,ДЦ Сертоловский
,ДЦ Елизаровский
,ДЦ на Наставников
,ДЦ Сестрорецкий
,ДЦ Заневский
,ДЦ на Науки
,ДЦ Славянка
,ДЦ Звёздный
,ДЦ на Новаторов
,ДЦ Таврический
,ДЦ Ижорский
,ДЦ на Павловской
,ДЦ Токсово
,ДЦ Институтский
,ДЦ на Парашютной
,ДЦ Тосненский
,ДЦ Каменка
,ДЦ на Парнасе
,ДЦ Удельный
,ДЦ Кантемировский 
,ДЦ на Петергофской улице
,ДЦ Ульянка
,ДЦ Коломяжский
,ДЦ на Площади Победы
,ДЦ Усть-Славянка
,ДЦ Кудрово
,ДЦ на Пролетарской
,ДЦ Федоровское
,ДЦ Кузьмоловский
,ДЦ на Просвещения
,ДЦ Фрунзенский
,ДЦ Купчино
,ДЦ на Рощинской
,ДЦ Фурштатский
,ДЦ Лахтинский
,ДЦ на Руставели
,ДЦ Царская Столица
,ДЦ Ломоносов
,ДЦ на Садовой
,ДЦ Цивилизация
,ДЦ Международный
,ДЦ на Старой Деревне
,ДЦ Чернореченский
,ДЦ Металлострой
,ДЦ на Старо-Петергофском
,ДЦ Шушары
,ДЦ Московский
,ДЦ на Техноложке
,ДЦ Юго-Западный
,ДЦ Муринский
,ДЦ на Урицкого
,ДЦ Южно-Приморский
,ДЦ на Авиаконструкторов
,ДЦ на Чкаловской
,ДЦ Юнтоловский
,ДЦ на Балтийской
,ДЦ на шоссе Революции
,ДЦ Янино
,ДЦ на Ветеранов
,ДЦ Новоколомяжский
,ДЦ Яхтенный
,ДЦ на Декабристов
,ДЦ Новоорловский
,ЛП на Каменноостровском
,ДЦ на Димитрова
,ДЦ Новый Оккервиль
,ЛП на Московском
,ДЦ на Доблести
,ДЦ Озерки
,ЛП на Невском
,ДЦ на Дунайском
,ДЦ Оккервиль
,ДЦ Выборгский
,ДЦ на Зверевой
,ДЦ на Тараса Шевченко
,ДЦ Балашиха
,ДЦ на Водном Стадионе
,ДЦ на Тульской
,ДЦ Беляево
,ДЦ на Волоколамской
,ДЦ на Фонвизинской
,ДЦ Бескудниковский
,ДЦ на Вольской
,ДЦ на Хорошевском шоссе
,ДЦ Братеево
,ДЦ на Всеволода Вишневского
,ДЦ на Шаболовке
,ДЦ Ватутинки
,ДЦ на Генерала Белова 
,ДЦ на Юности
,ДЦ ВДНХ
,ДЦ на Дмитрия Донского
,ДЦ Некрасовка
,ДЦ Град Московский
,ДЦ на Дмитрия Ульянова
,ДЦ Нижняя Масловка 
,ДЦ Динамо
,ДЦ на Домодедовской
,ДЦ Новогиреево
,ДЦ Захарьинские Дворики
,ДЦ на Завидной
,ДЦ Новое Аристово
,ДЦ Звенигородский
,ДЦ на Измайловской
,ДЦ Новое Бутово
,ДЦ Зеленоград
,ДЦ на Калинина
,ДЦ Новокосинский
,ДЦ Коммунарка
,ДЦ на Коминтерна
,ДЦ Новокуркино
,ДЦ Королев
,ДЦ на Корнея Чуковского
,ДЦ Одинцово
,ДЦ Косино-Ухтомский
,ДЦ на Краснобогатырской
,ДЦ Подольск
,ДЦ Котельники
,ДЦ на Красногвардейской
,ДЦ Раменки
,ДЦ Красная Горка
,ДЦ на Кунцевской
,ДЦ Раменское
,ДЦ Красногорский
,ДЦ на Курганской
,ДЦ Реутов
,ДЦ Крылатское
,ДЦ на Ленинградском проспекте
,ДЦ Сергиев Посад
,ДЦ Кузьминки
,ДЦ на Летчика Ульянина
,ДЦ Сколковский
,ДЦ Лобня
,ДЦ на Лобачевского
,ДЦ Сокольники
,ДЦ Лосиноостровский
,ДЦ на Малой Филевской
,ДЦ Солнцево
,ДЦ Люберцы
,ДЦ на Маршала Бирюзова
,ДЦ Сходненская
,ДЦ Люблино
,ДЦ на Маршала Бирюзова
,ДЦ Текстильщики
,ДЦ Люблинский
,ДЦ на Монаховой
,ДЦ Троицк
,ДЦ Марьина Роща
,ДЦ на Панфиловской
,ДЦ Черемушки
,ДЦ на Автозаводской
,ДЦ на Перовской
,ЛП на Фруктовой
,ДЦ на Академика Королева
,ДЦ на Петровско-Разумовской
,ЛП Северное Чертаново
,ДЦ на Беломорской
,ДЦ на Проспекте Мира
,ЛП Центральное Чертаново
,ДЦ на Ботаническом саду
,ДЦ на Совхозной
,ЛП Чертаново
,ДЦ на Братиславской
,ДЦ на Сукромке
,ДЦ Царицыно
,ДЦ на Вавилова
,ДЦ на Таганской
,ДЦ Нижние Котлы
,ДЦ на Мичуринском
,ДЦ на Дружбы Народов
,Алушта
,ДЦ Алушта
,Альметьевск
,ДЦ на Галеева
,Анапа
,ДЦ на Омелькова
,Арамиль
,ЛП Арамиль
,Ардон
,ЛП Ардонский
,Армавир
,ДЦ на Новороссийской
,Арти
,ДЦ Арти
,Архангельск
,ДЦ Архангельский
,Астрахань
,ДЦ Астраханский
,ДЦ на Адмирала Нахимова
,Баксан
,ДЦ Баксан
,Балтийск
,ДЦ Балтийск
,Барнаул
,ДЦ на Антона Петрова
,ДЦ на Малахова
,ДЦ на Молодежной
,ДЦ на Ускова
,ДЦ на Эмилии Алексеевой
,Бахчисарай
,ДЦ Бахчисарай
,Белиджи
,ДЦ Белиджи
,Белогорск
,ДЦ Белогорский 
,Бийск
,ДЦ на Васильева
,Боровичи
,ЛП Боровичи
,Брянск
,ДЦ на Авиационной
,ДЦ на Ромашина
,Буденновск
,ДЦ Буденновск
,Буйнакск
,ДЦ Буйнакск
,Великие Луки
,ДЦ Великолукский
,Великий Новгород
,ДЦ Ивушки
,ДЦ на Старорусском бульваре
,ДЦ Новгородский
,Верхняя Пышма
,ДЦ Верхняя Пышма
,ДЦ Успенский
,Владимир
,ДЦ Заря
,Владикавказ
,ДЦ Владикавказский
,Волгоград
,ДЦ на Елецкой
,ЛП на Циолковского
,Геленджик
,ДЦ Геленджик
,Грозный
,ДЦ на Лабораторной
,Дагестанские Огни
,ДЦ Дагестанские Огни
,Дербент
,ДЦ Дербентский
,ДЦ на 345 Стрелковой дивизии
,ДЦ на Агасиева
,Дигора
,ДЦ Дигорский
,Донское
,ДЦ Донское
,Евпатория
,ДЦ Евпатория
,ДЦ Крымский
,Екатеринбург
,ДЦ на Машиностроителей
,ДЦ Клевер парк
,ДЦ на Алтайской
,ДЦ на Бажова
,ДЦ на Бардина
,ДЦ на Евгения Савкова
,ДЦ на Комсомольской
,ДЦ на Малышева
,ДЦ на Репина
,ДЦ на Павлодарской
,ДЦ на Попова
,ДЦ на Сахарова
,ДЦ на Татищева
,ДЦ на Технической
,ДЦ на Хомякова
,ДЦ Пионерский
,ДЦ Уралмаш
,ЛП на 8 Марта
,ЛП на Ботанике
,ЛП на Готвальда
,ЛП на Избирателей
,ЛП на Счастливой
,ЛП на Таганской
,ДЦ на Академика Шварца
,ДЦ на Бебеля
,ДЦ на Суходольской
,ДЦ на Мельковской
,ДЦ на Геологической
,ДЦ на Космонавтов
,ДЦ на Белореченской
,Ессентуки
,ДЦ Ессентуки
,ДЦ Кисловодский
,Железногорск
,ЛП Железногорский
,Заречный
,ЛП Заречный
,ЛП Косулино
,Зеленчукская
,ДЦ Зеленчукский
,Знаменск
,ДЦ Знаменский
,Иваново
,ДЦ на Богдана Хмельницкого
,ДЦ на Лежневской
,Ивдель
,ДЦ Ивдель
,Избербаш
,ДЦ Избербаш
,Ишим
,ДЦ Ишим
,Иркутск
,ДЦ на Маяковского
,ДЦ на Седова
,ДЦ Иркутск
,Калининград
,ДЦ Гагаринский
,ДЦ Калининградский
,ДЦ на Аксакова
,ДЦ на Бассейной
,ДЦ на Сельме 
,ДЦ Южно-Балтийский
,Калуга
,ДЦ Кошелев
,ДЦ на Социалистической
,Каменск-Шахтинский
,ДЦ на Красной
,Камешково
,ДЦ Камешково
,Камышин
,ДЦ Камышинский
,Канаш
,ДЦ Канаш
,Карачаевск
,ДЦ Карачаевск
,Каспийск
,ДЦ Каспийский
,ДЦ Анжи
,Касумкент
,ДЦ Касумкент
,Каякент
,ДЦ Каякент
,Кизилюрт
,ДЦ Кизилюрт
,Козьмодемьянск
,ДЦ Козьмодемьянский
,Конаково
,ЛП Конаково
,ЛП на Баскакова
,ЛП на Проспекте Ленина
,Красногвардейское
,ДЦ на Ярмарочной
,Краснодар
,ДЦ Аврора
,ДЦ Краснодарский
,ДЦ Кругликовский
,ДЦ на Венецианской
,ДЦ на Кореновской
,ДЦ на Красных Партизан
,ДЦ на Петра Метальникова
,ДЦ на Степана Разина
,ДЦ на Тепличной
,ДЦ на Трудовой Славы
,ДЦ на Фестивальном
,ДЦ Солнечный
,ДЦ Юбилейный
,ДЦ Губернский
,ДЦ Городской
,Красноперекопск
,ДЦ Красноперекопский
,Крымск
,ДЦ Крымск
,Курск
,ДЦ на Дериглазова
,ДЦ на Запольной
,ДЦ на Павлова
,ДЦ на Павлуновского
,ЛП на Краснознаменной
,Кыштым
,ДЦ Кыштым
,Леваши
,ДЦ Леваши
,Ливны
,ДЦ Ливны
,Липецк
,ЛП на Петра Великого
,Людиново
,ЛП Людиново
,Майкоп
,ДЦ Майкоп
,Малгобек
,ДЦ Малгобек
,Махачкала
,ДЦ на Коркмасова
,ДЦ на Петра Первого
,ДЦ на Хуршилова
,ЛП на Абубакарова
,ЛП на Акушинского
,ЛП на Малыгина
,Мегион
,ДЦ Мегион
,Минеральные Воды
,ДЦ Минеральные Воды
,Михайловск
,ДЦ Михайловский
,Назрань
,ДЦ на Тангиева
,ДЦ Назрань
,Нальчик
,ДЦ на Кулиева
,ДЦ на Неделина
,ДЦ Нальчик
,Нарткала
,ДЦ Нарткала
,Нефтекумск
,ДЦ Нефтекумский
,Нефтеюганск
,ДЦ Нефтеюганск
,Нижневартовск
,ДЦ Нижневартовский
,Нижний Тагил
,ДЦ на Энтузиастов
,ЛП на Победы
,ЛП Гальянский
,ЛП Октябрьский
,Новомосковск
,ДЦ Новомосковский
,Нижний Новгород
,Новороссийск
, 
,ДЦ на Видова
,ДЦ на Десантников
,ДЦ на Южной
,Новосибирск
,ДЦ на Семьи Шамшиных
,ДЦ на Плановой
,Новочебоксарск
,ДЦ на Винокурова
,Норильск
,ЛП Норильский
,ЛП Талнахский
,Озерск
,ДЦ на Карла Маркса
,Омск
,ДЦ на Серова
,ДЦ Красный Путь
,Орёл
,ДЦ на Автовокзальной
,ДЦ на Максима Горького
,ДЦ на Посадской
,Оренбург
,ДЦ на Поляничко
,ДЦ на Промысловом
,ДЦ на Салмышской
,ДЦ на Соколе
,ДЦ Оренбургский
,ЛП на Гагарина
,Остров
,ДЦ Остров
,Пенза
,ДЦ Арбековский
,ДЦ на Стасова
,ДЦ на Суворова
,ДЦ Арбековская Застава
,Первомайское
,ДЦ Первомайское
,Петрозаводск
,ДЦ на Варкауса
,Покровское
,ДЦ Покровское
,Псков
, 
,ДЦ Запсковье
,ДЦ Псковский
,ДЦ Центральный
,Пыть-Ях
,ДЦ Пыть-Ях
,Пятигорск
,ДЦ на Зорге
,Рязань
,ДЦ на Грибоедова
,ДЦ на Дзержинского
,ДЦ на Интернациональной
,ДЦ на Кальной
,ДЦ на Крупской
,ДЦ на Новосёлов
,ДЦ на Первомайском проспекте
,ДЦ на Чапаева
,ДЦ на Мервинской
,Саки
,ДЦ Саки
,Саранск
,ДЦ на 70 лет октября
,ДЦ Саранский
,Саратов
,ДЦ Саратовский
,Светлоград
,ДЦ Светлоград
,Севастополь
,ДЦ на Героев Сталинграда
,ДЦ на Октябрьской Революции
,ДЦ на Острякова
,Северо-Задонск
,ДЦ Северо-Задонск
,Североуральск
,ЛП на Мира
,Сердобск
,ДЦ Весенний
,Серов
,ЛП Серов
,Симферополь
,ДЦ Звезда
,ДЦ на Гоголя
,ДЦ Привокзальный
,ДЦ Симферопольский
,Славянск-на-Кубани
,ДЦ Славянск-на-Кубани
,Смоленск
,ДЦ на Киселевке
,ДЦ на Медгородке
,ДЦ на Покровке
,Сосногорск
,ЛП Сосногорский
,Сочи
,ДЦ Сочинский
,Ставрополь
, 
,ДЦ на Доваторцев
,ДЦ на Ленина
,ДЦ на Мимоз
,ДЦ на Тюльпанной
,ДЦ Перспективный
,ДЦ на Макарова 
,Стерлитамак
,ДЦ на Артема
,ДЦ на Голикова
,ДЦ на Шафиева
,Судак
,ДЦ Судак
,Сунжа
,ДЦ Сунжа
,Сургут
,ДЦ на Федорова
,ДЦ на Югорском
,ДЦ Сургутский
,Тверь
,ДЦ на Проспекте Победы
,Теберда
,ДЦ Теберда
,Темрюк
,ДЦ Терлецкий
,Тобольск
,ДЦ Тобольск
,Товарково
,ДЦ Товарково
,Тольятти
,ЛП Тольятти Новый
,Томск
,ДЦ на Иркутском
,ДЦ на Каштаке
,ДЦ на Нарановича
,ДЦ на Фрунзе
,ДЦ на Кирова
,Тула
,ДЦ на Марата
,ЛП на Болдина
,Тырныауз
,ДЦ Тырныауз
,Тюмень
,ДЦ на Газовиков
,ДЦ на Гольцова
,ДЦ на Менделеева
,ДЦ на Монтажников
,ДЦ на Республики
,ДЦ на Свердлова
,ДЦ на Ямской
,ДЦ на Червишевском
,Унеча
,ДЦ Унеча 
,Ульяновск
,ДЦ на Рябикова
,Уфа
,ДЦ Квартал Энтузиастов
,ДЦ Уфимский
,Ухта
,ДЦ Куратовский
,ДЦ Ухтинский
,Учкекен
,ДЦ Учкекен
,Феодосия
,ДЦ Феодосия
,Хабаровск
,ЛП Дальневосточный
,Ханты-Мансийск
,ДЦ Ханты-Мансийск
,Хасавюрт
,ДЦ Хасавюрт
,Чебоксары
,ДЦ на Мате Залка
,ДЦ Новоюжный
,ДЦ Республиканский
,ДЦ Чебоксарский
,Череповец
,ДЦ Зашекснинский
,Черкесск
,ДЦ на Кавказской
,ДЦ на Умара Алиева
,ДЦ Черкесск
,Черняховск
,ДЦ Черняховск
,Чудово
,ДЦ Чудово
,Шексна
,ЛП Шексна
,Яблоновский
,ДЦ Яблоновский
,Ялта
,ДЦ Ялтинский 
,Краснодар
,Новосибирск
,Екатеринбург
,Кыштым
,Алушта
,Нижний Тагил
,Анапа
,Новомосковск
,Арамиль
,Новочебоксарск
,Барнаул
,Озерск
,Брянск
,Орёл
,Великие Луки
,Пенза
,Великий Новгород
,Севастополь
,Верхняя Пышма
,Северо-Задонск
,Владимир
,Серов
,Евпатория
,Смоленск
,Екатеринбург
,Сочи
,Заречный
,Стерлитамак
,Ивдель
,Сургут
,Иркутск
,Тольятти
,Калининград
,Томск
,Каменск-Шахтинский
,Тюмень
,Канаш
,Ульяновск
,Кизилюрт
,Уфа
,Козьмодемьянск
,Чебоксары
,Краснодар
,Череповец"
